o111 o111
49 0.1987112081
50 0.2164223392
51 0.2149038062
52 0.2132655124
53 0.2115103658
54 0.2096414645
55 0.2076620877
56 0.2055756865
57 0.2033858735
58 0.2010964126
59 0.1987112081
60 0.2124866239
61 0.2109957059
62 0.2093872051
63 0.2076639764
64 0.2058290617
65 0.2038856806
66 0.2018372213
67 0.1996872309
68 0.1974394046
69 0.1950975759
70 0.1977520955
71 0.1963645627
72 0.1948676007
73 0.1932638665
74 0.1915561908
75 0.1897475702
76 0.1878411579
77 0.1858402549
78 0.1837483004
79 0.1815688619
80 0.1626991094
81 0.1615575268
82 0.1603259121
83 0.1590064513
84 0.1576014735
85 0.1561134439
86 0.1545449570
87 0.1528987285
88 0.1511775880
89 0.1493844707
90 0.1086525633
91 0.1078901997
92 0.1070677115
93 0.1061865586
94 0.1052482963
95 0.1042545709
96 0.1032071151
97 0.1021077425
98 0.1009583427
99 0.0997608758
o17 o17
0 0.1105827222
1 0.1108534936
2 0.1110570070
3 0.1111928902
4 0.1112608942
5 0.1112608942
6 0.1111928902
7 0.1110570070
8 0.1108534936
9 0.1105827222
10 0.1655893785
11 0.1659948383
12 0.1662995846
13 0.1665030595
14 0.1666048904
15 0.1666048904
16 0.1665030595
17 0.1662995846
18 0.1659948383
19 0.1655893785
20 0.2012650636
21 0.2017578784
22 0.2021282812
23 0.2023755942
24 0.2024993641
25 0.2024993641
26 0.2023755942
27 0.2021282812
28 0.2017578784
29 0.2012650636
30 0.2162613435
31 0.2167908780
32 0.2171888796
33 0.2174546199
34 0.2175876119
35 0.2175876119
36 0.2174546199
37 0.2171888796
38 0.2167908780
39 0.2162613435
40 0.2202669749
41 0.2208063175
42 0.2212116910
43 0.2214823533
44 0.2216178087
45 0.2216178087
46 0.2214823533
47 0.2212116910
48 0.2208063175
49 0.2202669749
50 0.2202669749
51 0.2208063175
52 0.2212116910
53 0.2214823533
54 0.2216178087
55 0.2216178087
56 0.2214823533
57 0.2212116910
58 0.2208063175
59 0.2202669749
60 0.2162613435
61 0.2167908780
62 0.2171888796
63 0.2174546199
64 0.2175876119
65 0.2175876119
66 0.2174546199
67 0.2171888796
68 0.2167908780
69 0.2162613435
70 0.2012650636
71 0.2017578784
72 0.2021282812
73 0.2023755942
74 0.2024993641
75 0.2024993641
76 0.2023755942
77 0.2021282812
78 0.2017578784
79 0.2012650636
80 0.1655893785
81 0.1659948383
82 0.1662995846
83 0.1665030595
84 0.1666048904
85 0.1666048904
86 0.1665030595
87 0.1662995846
88 0.1659948383
89 0.1655893785
90 0.1105827222
91 0.1108534936
92 0.1110570070
93 0.1111928902
94 0.1112608942
95 0.1112608942
96 0.1111928902
97 0.1110570070
98 0.1108534936
99 0.1105827222
o17 o18
0 0.0983189850
1 0.0995054158
2 0.1006446106
3 0.1017346280
4 0.1027735957
5 0.1037597159
6 0.1046912703
7 0.1055666251
8 0.1063842359
9 0.1071426521
10 0.1472253468
11 0.1490019384
12 0.1507077976
13 0.1523400173
14 0.1538957940
15 0.1553724354
16 0.1567673686
17 0.1580781471
18 0.1593024583
19 0.1604381301
20 0.1789445618
21 0.1811039143
22 0.1831772952
23 0.1851611712
24 0.1870521349
25 0.1888469138
26 0.1905423808
27 0.1921355622
28 0.1936236472
29 0.1950039957
30 0.1922777390
31 0.1945979850
32 0.1968258537
33 0.1989575486
34 0.2009894081
35 0.2029179162
36 0.2047397126
37 0.2064516021
38 0.2080505645
39 0.2095337629
40 0.1958391417
41 0.1982023637
42 0.2004714974
43 0.2026426759
44 0.2047121699
45 0.2066763982
46 0.2085319382
47 0.2102755357
48 0.2119041143
49 0.2134147848
50 0.1958391417
51 0.1982023637
52 0.2004714974
53 0.2026426759
54 0.2047121699
55 0.2066763982
56 0.2085319382
57 0.2102755357
58 0.2119041143
59 0.2134147848
60 0.1922777390
61 0.1945979850
62 0.1968258537
63 0.1989575486
64 0.2009894081
65 0.2029179162
66 0.2047397126
67 0.2064516021
68 0.2080505645
69 0.2095337629
70 0.1789445618
71 0.1811039143
72 0.1831772952
73 0.1851611712
74 0.1870521349
75 0.1888469138
76 0.1905423808
77 0.1921355622
78 0.1936236472
79 0.1950039957
80 0.1472253468
81 0.1490019384
82 0.1507077976
83 0.1523400173
84 0.1538957940
85 0.1553724354
86 0.1567673686
87 0.1580781471
88 0.1593024583
89 0.1604381301
90 0.0983189850
91 0.0995054158
92 0.1006446106
93 0.1017346280
94 0.1027735957
95 0.1037597159
96 0.1046912703
97 0.1055666251
98 0.1063842359
99 0.1071426521
o17 o19
0 0.0764833350
1 0.0781439846
2 0.0797918966
3 0.0814247672
4 0.0830402721
5 0.0846360727
6 0.0862098210
7 0.0877591656
8 0.0892817571
9 0.0907752542
10 0.1145280245
11 0.1170147220
12 0.1194823460
13 0.1219274465
14 0.1243465432
15 0.1267361342
16 0.1290927036
17 0.1314127303
18 0.1336926962
19 0.1359290955
20 0.1392011976
21 0.1422236130
22 0.1452228459
23 0.1481947028
24 0.1511349541
25 0.1540393430
26 0.1569035964
27 0.1597234345
28 0.1624945815
29 0.1652127761
30 0.1495505901
31 0.1527977174
32 0.1560199386
33 0.1592127485
34 0.1623716029
35 0.1654919286
36 0.1685691348
37 0.1715986235
38 0.1745758009
39 0.1774960890
40 0.1521093108
41 0.1554119945
42 0.1586893459
43 0.1619367829
44 0.1651496834
45 0.1683233960
46 0.1714532513
47 0.1745345727
48 0.1775626879
49 0.1805329404
50 0.1508679764
51 0.1541437075
52 0.1573943131
53 0.1606152484
54 0.1638019290
55 0.1669497420
56 0.1700540552
57 0.1731102306
58 0.1761136339
59 0.1790596467
60 0.1436294634
61 0.1467480278
62 0.1498426722
63 0.1529090699
64 0.1559428563
65 0.1589396396
66 0.1618950106
67 0.1648045534
68 0.1676638560
69 0.1704685217
70 0.1238193994
71 0.1265078364
72 0.1291756527
73 0.1318191181
74 0.1344344702
75 0.1370179227
76 0.1395656748
77 0.1420739194
78 0.1445388534
79 0.1469566862
80 0.0889329122
81 0.0908638741
82 0.0927800251
83 0.0946786862
84 0.0965571550
85 0.0984127120
86 0.1002426273
87 0.1020441665
88 0.1038145979
89 0.1055511990
90 0.0490970598
91 0.0501630830
92 0.0512209297
93 0.0522691206
94 0.0533061641
95 0.0543305587
96 0.0553407973
97 0.0563353703
98 0.0573127698
99 0.0582714925
o17 o20
0 0.0497425369
1 0.0513078773
2 0.0528901286
3 0.0544878482
4 0.0560995209
5 0.0577235598
6 0.0593583089
7 0.0610020448
8 0.0626529792
9 0.0643092612
10 0.0744856966
11 0.0768296757
12 0.0791989777
13 0.0815914424
14 0.0840048006
15 0.0864366763
16 0.0888845898
17 0.0913459604
18 0.0938181100
19 0.0962982675
20 0.0905324108
21 0.0933813615
22 0.0962610905
23 0.0991689723
24 0.1021022486
25 0.1050580319
26 0.1080333080
27 0.1110249402
28 0.1140296737
29 0.1170441401
30 0.0972633547
31 0.1003241206
32 0.1034179529
33 0.1065420311
34 0.1096933920
35 0.1128689332
36 0.1160654164
37 0.1192794719
38 0.1225076026
39 0.1257461899
40 0.0989274723
41 0.1020406059
42 0.1051873719
43 0.1083649012
44 0.1115701800
45 0.1148000528
46 0.1180512259
47 0.1213202719
48 0.1246036340
49 0.1278976316
50 0.0981201445
51 0.1012078725
52 0.1043289583
53 0.1074805564
54 0.1106596776
55 0.1138631920
56 0.1170878329
57 0.1203302008
58 0.1235867681
59 0.1268538840
60 0.0934124261
61 0.0963520076
62 0.0993233465
63 0.1023237337
64 0.1053503234
65 0.1084001360
66 0.1114700615
67 0.1145568635
68 0.1176571835
69 0.1207675461
70 0.0805285366
71 0.0830626769
72 0.0856241945
73 0.0882107539
74 0.0908199019
75 0.0934490697
76 0.0960955764
77 0.0987566318
78 0.1014293408
79 0.1041107073
80 0.0578393799
81 0.0596595186
82 0.0614993209
83 0.0633571094
84 0.0652311221
85 0.0671195140
86 0.0690203595
87 0.0709316546
88 0.0728513198
89 0.0747772032
90 0.0319312999
91 0.0329361412
92 0.0339518381
93 0.0349774646
94 0.0360120480
95 0.0370545697
96 0.0381039666
97 0.0391591324
98 0.0402189191
99 0.0412821387
o17 o21
0 0.0284721175
1 0.0296494975
2 0.0308566926
3 0.0320934109
4 0.0333592935
5 0.0346539129
6 0.0359767710
7 0.0373272978
8 0.0387048499
9 0.0401087097
10 0.0426348481
11 0.0443978858
12 0.0462055694
13 0.0480574617
14 0.0499530256
15 0.0518916205
16 0.0538725007
17 0.0558948125
18 0.0579575929
19 0.0600597671
20 0.0518198225
21 0.0539626777
22 0.0561597969
23 0.0584106489
24 0.0607145806
25 0.0630708138
26 0.0654784419
27 0.0679364276
28 0.0704435999
29 0.0729986528
30 0.0556725458
31 0.0579747189
32 0.0603351904
33 0.0627533898
34 0.0652286153
35 0.0677600307
36 0.0703466623
37 0.0729873953
38 0.0756809720
39 0.0784259891
40 0.0566250695
41 0.0589666315
42 0.0613674893
43 0.0638270625
44 0.0663446377
45 0.0689193641
46 0.0715502514
47 0.0742361658
48 0.0769758280
49 0.0797678107
50 0.0561629634
51 0.0584854163
52 0.0608666811
53 0.0633061823
54 0.0658032120
55 0.0683569266
56 0.0709663437
57 0.0736303389
58 0.0763476432
59 0.0791168411
60 0.0534683137
61 0.0556793374
62 0.0579463513
63 0.0602688073
64 0.0626460317
65 0.0650772213
66 0.0675614409
67 0.0700976199
68 0.0726845504
69 0.0753208846
70 0.0460937076
71 0.0479997763
72 0.0499541128
73 0.0519562445
74 0.0540055908
75 0.0561014591
76 0.0582430431
77 0.0604294202
78 0.0626595488
79 0.0649322672
80 0.0331066673
81 0.0344756954
82 0.0358793917
83 0.0373174168
84 0.0387893536
85 0.0402947047
86 0.0418328910
87 0.0434032498
88 0.0450050330
89 0.0466374061
90 0.0182771483
91 0.0190329456
92 0.0198078821
93 0.0206017705
94 0.0214143804
95 0.0222454373
96 0.0230946216
97 0.0239615672
98 0.0248458612
99 0.0257470430
o17 o22
0 0.0142788167
1 0.0150110987
2 0.0157712909
3 0.0165598542
4 0.0173772190
5 0.0182237833
6 0.0190999097
7 0.0200059228
8 0.0209421065
9 0.0219087017
10 0.0213814508
11 0.0224779879
12 0.0236163184
13 0.0247971324
14 0.0260210746
15 0.0272887408
16 0.0286006740
17 0.0299573601
18 0.0313592247
19 0.0328066281
20 0.0259877315
21 0.0273204994
22 0.0287040645
23 0.0301392654
24 0.0316268857
25 0.0331676497
26 0.0347622172
27 0.0364111790
28 0.0381150522
29 0.0398742748
30 0.0279198790
31 0.0293517361
32 0.0308381671
33 0.0323800729
34 0.0339782955
35 0.0356336129
36 0.0373467340
37 0.0391182936
38 0.0409488470
39 0.0428388652
40 0.0283975713
41 0.0298539266
42 0.0313657896
43 0.0329340765
44 0.0345596437
45 0.0362432826
46 0.0379857142
47 0.0397875841
48 0.0416494572
49 0.0435718124
50 0.0281658243
51 0.0296102946
52 0.0311098195
53 0.0326653079
54 0.0342776092
55 0.0359475082
56 0.0376757201
57 0.0394628854
58 0.0413095641
59 0.0432162313
60 0.0268144528
61 0.0281896186
62 0.0296171977
63 0.0310980551
64 0.0326329996
65 0.0342227783
66 0.0358680722
67 0.0375694908
68 0.0393275675
69 0.0411427545
70 0.0231160749
71 0.0243015713
72 0.0255322518
73 0.0268088623
74 0.0281320999
75 0.0295026087
76 0.0309209758
77 0.0323877265
78 0.0339033209
79 0.0354681486
80 0.0166030515
81 0.0174545307
82 0.0183384633
83 0.0192553849
84 0.0202057964
85 0.0211901602
86 0.0222088981
87 0.0232623874
88 0.0243509585
89 0.0254748913
90 0.0091660218
91 0.0096360967
92 0.0101240880
93 0.0106302916
94 0.0111549838
95 0.0116984201
96 0.0122608331
97 0.0128424314
98 0.0134433972
99 0.0140638852
o18 o111
0 0.9817043932
1 0.9804283514
2 0.9790059105
3 0.9774363722
4 0.9757189848
5 0.9738529478
6 0.9718374168
7 0.9696715095
8 0.9673543112
9 0.9648848813
10 0.5411258139
11 0.5404224463
12 0.5396383818
13 0.5387732358
14 0.5378265937
15 0.5367980145
16 0.5356870325
17 0.5344931616
18 0.5332158974
19 0.5318547216
20 0.2015471152
21 0.2012851397
22 0.2009931079
23 0.2006708766
24 0.2003182914
25 0.1999351879
26 0.1995213928
27 0.1990767249
28 0.1986009966
29 0.1980940146
30 0.0502834286
31 0.0502180691
32 0.0501452109
33 0.0500648183
34 0.0499768528
35 0.0498812734
36 0.0497780368
37 0.0496670978
38 0.0495484097
39 0.0494219241
40 0.0083279689
41 0.0083171440
42 0.0083050772
43 0.0082917626
44 0.0082771937
45 0.0082613637
46 0.0082442656
47 0.0082258919
48 0.0082062347
49 0.0081852861
50 0.0009082910
51 0.0009071104
52 0.0009057944
53 0.0009043422
54 0.0009027532
55 0.0009010267
56 0.0008991619
57 0.0008971580
58 0.0008950141
59 0.0008927293
60 0.0000648049
61 0.0000647206
62 0.0000646267
63 0.0000645231
64 0.0000644098
65 0.0000642866
66 0.0000641535
67 0.0000640106
68 0.0000638576
69 0.0000636946
70 0.0000030091
71 0.0000030052
72 0.0000030008
73 0.0000029960
74 0.0000029907
75 0.0000029850
76 0.0000029788
77 0.0000029722
78 0.0000029651
79 0.0000029575
80 0.0000000906
81 0.0000000904
82 0.0000000903
83 0.0000000902
84 0.0000000900
85 0.0000000898
86 0.0000000897
87 0.0000000895
88 0.0000000892
89 0.0000000890
90 0.0000000018
91 0.0000000018
92 0.0000000018
93 0.0000000018
94 0.0000000018
95 0.0000000017
96 0.0000000017
97 0.0000000017
98 0.0000000017
99 0.0000000017
o18 o112
0 0.1009901632
1 0.1005216861
2 0.1000028264
3 0.0994343792
4 0.0988172123
5 0.0981522645
6 0.0974405427
7 0.0966831198
8 0.0958811319
9 0.0950357754
10 0.0240894538
11 0.0239777067
12 0.0238539417
13 0.0237183485
14 0.0235711340
15 0.0234125222
16 0.0232427533
17 0.0230620832
18 0.0228707829
19 0.0226691377
20 0.0038545264
21 0.0038366459
22 0.0038168424
23 0.0037951463
24 0.0037715907
25 0.0037462114
26 0.0037190468
27 0.0036901380
28 0.0036595283
29 0.0036272633
30 0.0004079426
31 0.0004060502
32 0.0004039543
33 0.0004016581
34 0.0003991651
35 0.0003964791
36 0.0003936041
37 0.0003905446
38 0.0003873050
39 0.0003838903
40 0.0000282926
41 0.0000281614
42 0.0000280160
43 0.0000278567
44 0.0000276838
45 0.0000274976
46 0.0000272982
47 0.0000270860
48 0.0000268613
49 0.0000266245
50 0.0000012778
51 0.0000012718
52 0.0000012653
53 0.0000012581
54 0.0000012503
55 0.0000012419
56 0.0000012328
57 0.0000012233
58 0.0000012131
59 0.0000012024
60 0.0000000374
61 0.0000000372
62 0.0000000370
63 0.0000000368
64 0.0000000366
65 0.0000000364
66 0.0000000361
67 0.0000000358
68 0.0000000355
69 0.0000000352
70 0.0000000007
71 0.0000000007
72 0.0000000007
73 0.0000000007
74 0.0000000007
75 0.0000000007
76 0.0000000007
77 0.0000000007
78 0.0000000007
79 0.0000000007
80 0.0000000000
81 0.0000000000
82 0.0000000000
83 0.0000000000
84 0.0000000000
85 0.0000000000
86 0.0000000000
87 0.0000000000
88 0.0000000000
89 0.0000000000
90 0.0000000000
91 0.0000000000
92 0.0000000000
93 0.0000000000
94 0.0000000000
95 0.0000000000
96 0.0000000000
97 0.0000000000
98 0.0000000000
99 0.0000000000
o18 o113
0 0.0000193043
1 0.0000192542
2 0.0000191984
3 0.0000191372
4 0.0000190704
5 0.0000189982
6 0.0000189206
7 0.0000188376
8 0.0000187492
9 0.0000186556
10 0.0000007623
11 0.0000007604
12 0.0000007582
13 0.0000007557
14 0.0000007531
15 0.0000007503
16 0.0000007472
17 0.0000007439
18 0.0000007404
19 0.0000007367
20 0.0000000195
21 0.0000000194
22 0.0000000194
23 0.0000000193
24 0.0000000193
25 0.0000000192
26 0.0000000191
27 0.0000000190
28 0.0000000189
29 0.0000000188
30 0.0000000003
31 0.0000000003
32 0.0000000003
33 0.0000000003
34 0.0000000003
35 0.0000000003
36 0.0000000003
37 0.0000000003
38 0.0000000003
39 0.0000000003
40 0.0000000000
41 0.0000000000
42 0.0000000000
43 0.0000000000
44 0.0000000000
45 0.0000000000
46 0.0000000000
47 0.0000000000
48 0.0000000000
49 0.0000000000
50 0.0000000000
51 0.0000000000
52 0.0000000000
53 0.0000000000
54 0.0000000000
55 0.0000000000
56 0.0000000000
57 0.0000000000
58 0.0000000000
59 0.0000000000
60 0.0000000000
61 0.0000000000
62 0.0000000000
63 0.0000000000
64 0.0000000000
65 0.0000000000
66 0.0000000000
67 0.0000000000
68 0.0000000000
69 0.0000000000
70 0.0000000000
71 0.0000000000
72 0.0000000000
73 0.0000000000
74 0.0000000000
75 0.0000000000
76 0.0000000000
77 0.0000000000
78 0.0000000000
79 0.0000000000
80 0.0000000000
81 0.0000000000
82 0.0000000000
83 0.0000000000
84 0.0000000000
85 0.0000000000
86 0.0000000000
87 0.0000000000
88 0.0000000000
89 0.0000000000
90 0.0000000000
91 0.0000000000
92 0.0000000000
93 0.0000000000
94 0.0000000000
95 0.0000000000
96 0.0000000000
97 0.0000000000
98 0.0000000000
99 0.0000000000
o18 o2
0 0.0249235409
1 0.0237105816
2 0.0225428662
3 0.0214195588
4 0.0203397856
5 0.0193026386
6 0.0183071800
7 0.0173524453
8 0.0164374474
9 0.0155611800
10 0.0283225893
11 0.0269442078
12 0.0256172405
13 0.0243407375
14 0.0231137059
15 0.0219351138
16 0.0208038955
17 0.0197189550
18 0.0186791705
19 0.0176833987
20 0.0294770643
21 0.0280424977
22 0.0266614411
23 0.0253329058
24 0.0240558583
25 0.0228292249
26 0.0216518963
27 0.0205227318
28 0.0194405641
29 0.0184042029
30 0.0296074937
31 0.0281665795
32 0.0267794119
33 0.0254449982
34 0.0241623001
35 0.0229302391
36 0.0217477011
37 0.0206135403
38 0.0195265842
39 0.0184856374
40 0.0289532027
41 0.0275441310
42 0.0261876183
43 0.0248826935
44 0.0236283415
45 0.0224235076
46 0.0212671023
47 0.0201580051
48 0.0190950695
49 0.0180771264
50 0.0265813860
51 0.0252877440
52 0.0240423554
53 0.0228443287
54 0.0216927320
55 0.0205865969
56 0.0195249231
57 0.0185066820
58 0.0175308210
59 0.0165962668
60 0.0212973233
61 0.0202608419
62 0.0192630217
63 0.0183031484
64 0.0173804754
65 0.0164942268
66 0.0156436011
67 0.0148277742
68 0.0140459027
69 0.0132971267
70 0.0136747924
71 0.0130092784
72 0.0123685883
73 0.0117522635
74 0.0111598247
75 0.0105907735
76 0.0100445955
77 0.0095207615
78 0.0090187298
79 0.0085379484
80 0.0065432479
81 0.0062248062
82 0.0059182426
83 0.0056233375
84 0.0053398616
85 0.0050675765
86 0.0048062359
87 0.0045555867
88 0.0043153697
89 0.0040853207
90 0.0022159609
91 0.0021081163
92 0.0020042943
93 0.0019044206
94 0.0018084176
95 0.0017162045
96 0.0016276979
97 0.0015428121
98 0.0014614593
99 0.0013835501
o18 o3
0 0.0499175514
1 0.0479432085
2 0.0460188088
3 0.0441446528
4 0.0423209389
5 0.0405477666
6 0.0388251406
7 0.0371529747
8 0.0355310957
9 0.0339592479
10 0.0567252587
11 0.0544816569
12 0.0522948094
13 0.0501650579
14 0.0480926276
15 0.0460776318
16 0.0441200758
17 0.0422198614
18 0.0403767922
19 0.0385905773
20 0.0590374731
21 0.0567024183
22 0.0544264314
23 0.0522098677
24 0.0500529618
25 0.0479558315
26 0.0459184822
27 0.0439408120
28 0.0420226163
29 0.0401635923
30 0.0592987005
31 0.0569533137
32 0.0546672560
33 0.0524408845
34 0.0502744349
35 0.0481680252
36 0.0461216611
37 0.0441352402
38 0.0422085568
39 0.0403413072
40 0.0579882686
41 0.0556947121
42 0.0534591736
43 0.0512820023
44 0.0491634286
45 0.0471035682
46 0.0451024264
47 0.0431599030
48 0.0412757971
49 0.0394498115
50 0.0532379291
51 0.0511322584
52 0.0490798529
53 0.0470810333
54 0.0451360110
55 0.0432448922
56 0.0414076819
57 0.0396242880
58 0.0378945261
59 0.0362181234
60 0.0426548633
61 0.0409677748
62 0.0393233631
63 0.0377218850
64 0.0361635099
65 0.0346483230
66 0.0331763282
67 0.0317474518
68 0.0303615459
69 0.0290183921
70 0.0273882494
71 0.0263049873
72 0.0252491274
73 0.0242208347
74 0.0232202181
75 0.0222473322
76 0.0213021794
77 0.0203847126
78 0.0194948367
79 0.0186324114
80 0.0131049964
81 0.0125866665
82 0.0120814484
83 0.0115894209
84 0.0111106362
85 0.0106451202
86 0.0101928743
87 0.0097538758
88 0.0093280793
89 0.0089154177
90 0.0044381873
91 0.0042626478
92 0.0040915487
93 0.0039249168
94 0.0037627698
95 0.0036051164
96 0.0034519571
97 0.0033032842
98 0.0031590824
99 0.0030193288
o18 o4
0 0.0882846548
1 0.0856016660
2 0.0829494899
3 0.0803303632
4 0.0777463930
5 0.0751995558
6 0.0726916973
7 0.0702245315
8 0.0677996417
9 0.0654184808
10 0.1003248306
11 0.0972759384
12 0.0942620611
13 0.0912857404
14 0.0883493708
15 0.0854551985
16 0.0826053206
17 0.0798016852
18 0.0770460913
19 0.0743401899
20 0.1044142348
21 0.1012410648
22 0.0981043370
23 0.0950066965
24 0.0919506357
25 0.0889384922
26 0.0859724487
27 0.0830545324
28 0.0801866160
29 0.0773704177
30 0.1048762442
31 0.1016890337
32 0.0985384265
33 0.0954270797
34 0.0923574965
35 0.0893320249
36 0.0863528573
37 0.0834220300
38 0.0805414237
39 0.0777127643
40 0.1025586018
41 0.0994418249
42 0.0963608425
43 0.0933182528
44 0.0903165038
45 0.0873578917
46 0.0844445601
47 0.0815785007
48 0.0787615524
49 0.0759954031
50 0.0941571064
51 0.0912956527
52 0.0884670611
53 0.0856737173
54 0.0829178685
55 0.0802016228
56 0.0775269484
57 0.0748956736
58 0.0723094868
59 0.0697699376
60 0.0754397957
61 0.0731471649
62 0.0708808637
63 0.0686428033
64 0.0664347844
65 0.0642584960
66 0.0621155150
67 0.0600073062
68 0.0579352226
69 0.0559005055
70 0.0484391177
71 0.0469670430
72 0.0455118743
73 0.0440748387
74 0.0426570925
75 0.0412597200
76 0.0398837339
77 0.0385300748
78 0.0371996111
79 0.0358931402
80 0.0231776209
81 0.0224732482
82 0.0217769649
83 0.0210893581
84 0.0204109811
85 0.0197423527
86 0.0190839575
87 0.0184362455
88 0.0177996323
89 0.0171744993
90 0.0078494201
91 0.0076108747
92 0.0073750687
93 0.0071422012
94 0.0069124595
95 0.0066860193
96 0.0064630447
97 0.0062436881
98 0.0060280903
99 0.0058163805
o18 o5
0 0.1295146348
1 0.1267767659
2 0.1240209240
3 0.1212508321
4 0.1184701569
5 0.1156825012
6 0.1128913969
7 0.1101002979
8 0.1073125739
9 0.1045315041
10 0.1471777154
11 0.1440664585
12 0.1409347776
13 0.1377869033
14 0.1346270023
15 0.1314591688
16 0.1282874164
17 0.1251156700
18 0.1219477589
19 0.1187874094
20 0.1531769199
21 0.1499388431
22 0.1466795098
23 0.1434033229
24 0.1401146191
25 0.1368176596
26 0.1335166214
27 0.1302155895
28 0.1269185491
29 0.1236293786
30 0.1538546931
31 0.1506022886
32 0.1473285334
33 0.1440378502
34 0.1407345947
35 0.1374230468
36 0.1341074022
37 0.1307917640
38 0.1274801350
39 0.1241764107
40 0.1504546843
41 0.1472741541
42 0.1440727451
43 0.1408547821
44 0.1376245247
45 0.1343861582
46 0.1311437855
47 0.1279014190
48 0.1246629731
49 0.1214322572
50 0.1381295910
51 0.1352096065
52 0.1322704537
53 0.1293161029
54 0.1263504648
55 0.1233773820
56 0.1204006211
57 0.1174238660
58 0.1144507102
59 0.1114846513
60 0.1106710745
61 0.1083315481
62 0.1059766638
63 0.1036096028
64 0.1012334982
65 0.0988514287
66 0.0964664125
67 0.0940814008
68 0.0916992730
69 0.0893228312
70 0.0710607597
71 0.0695585739
72 0.0680465269
73 0.0665266613
74 0.0650009890
75 0.0634714867
76 0.0619400923
77 0.0604087008
78 0.0588791610
79 0.0573532721
80 0.0340018445
81 0.0332830640
82 0.0325595650
83 0.0318323249
84 0.0311023064
85 0.0303704552
86 0.0296376987
87 0.0289049435
88 0.0281730745
89 0.0274429523
90 0.0115151924
91 0.0112717675
92 0.0110267446
93 0.0107804547
94 0.0105332239
95 0.0102853724
96 0.0100372144
97 0.0097890568
98 0.0095411992
99 0.0092939333
o18 o6
0 0.1848620284
1 0.1826904214
2 0.1804339736
3 0.1780964742
4 0.1756818121
5 0.1731939652
6 0.1706369895
7 0.1680150082
8 0.1653322007
9 0.1625927916
10 0.1962422203
11 0.1939369282
12 0.1915415724
13 0.1890601755
14 0.1864968657
15 0.1838558658
16 0.1811414815
17 0.1783580898
18 0.1755101275
19 0.1726020790
20 0.1990363122
21 0.1966981974
22 0.1942687367
23 0.1917520097
24 0.1891522036
25 0.1864736011
26 0.1837205695
27 0.1808975480
28 0.1780090364
29 0.1750595832
30 0.1986399345
31 0.1963064760
32 0.1938818535
33 0.1913701386
34 0.1887755099
35 0.1861022419
36 0.1833546928
37 0.1805372933
38 0.1776545341
39 0.1747109548
40 0.1940538242
41 0.1917742396
42 0.1894055957
43 0.1869518701
44 0.1844171450
45 0.1818055962
46 0.1791214814
47 0.1763691287
48 0.1735529254
49 0.1706773061
50 0.1781388612
51 0.1760462324
52 0.1738718485
53 0.1716193606
54 0.1692925163
55 0.1668951488
56 0.1644311667
57 0.1619045431
58 0.1593193054
59 0.1566795247
60 0.1427259790
61 0.1410493516
62 0.1393072215
63 0.1375025140
64 0.1356382317
65 0.1337174457
66 0.1317432877
67 0.1297189409
68 0.1276476322
69 0.1255326232
70 0.0916428521
71 0.0905663073
72 0.0894477038
73 0.0882889201
74 0.0870918840
75 0.0858585675
76 0.0845909814
77 0.0832911696
78 0.0819612040
79 0.0806031790
80 0.0438501640
81 0.0433350484
82 0.0427998081
83 0.0422453420
84 0.0416725725
85 0.0410824432
86 0.0404759162
87 0.0398539696
88 0.0392175948
89 0.0385677937
90 0.0148504612
91 0.0146760102
92 0.0144947437
93 0.0143069662
94 0.0141129899
95 0.0139131345
96 0.0137077258
97 0.0134970950
98 0.0132815779
99 0.0130615139
o18 o7
0 0.2080815827
1 0.2075975641
2 0.2069880948
3 0.2062542868
4 0.2053974764
5 0.2044192195
6 0.2033212874
7 0.2021056613
8 0.2007745261
9 0.1993302645
10 0.2208911810
11 0.2203773661
12 0.2197303775
13 0.2189513960
14 0.2180418399
15 0.2170033611
16 0.2158378398
17 0.2145473792
18 0.2131342988
19 0.2116011277
20 0.2240362243
21 0.2235150936
22 0.2228588933
23 0.2220688207
24 0.2211463143
25 0.2200930497
26 0.2189109337
27 0.2176020995
28 0.2161688997
29 0.2146138994
30 0.2235900585
31 0.2230699657
32 0.2224150722
33 0.2216265730
34 0.2207059038
35 0.2196547367
36 0.2184749749
37 0.2171687472
38 0.2157384016
39 0.2141864981
40 0.2184279119
41 0.2179198268
42 0.2172800532
43 0.2165097585
44 0.2156103453
45 0.2145834471
46 0.2134309231
47 0.2121548530
48 0.2107575306
49 0.2092414567
50 0.2005139535
51 0.2000475380
52 0.1994602342
53 0.1987531138
54 0.1979274643
55 0.1969847852
56 0.1959267834
57 0.1947553678
58 0.1934726442
59 0.1920809083
60 0.1606530440
61 0.1602793490
62 0.1598087975
63 0.1592422482
64 0.1585807326
65 0.1578254522
66 0.1569777744
67 0.1560392289
68 0.1550115026
69 0.1538964350
70 0.1031536323
71 0.1029136867
72 0.1026115505
73 0.1022477751
74 0.1018230229
75 0.1013380653
76 0.1007937803
77 0.1001911501
78 0.0995312578
79 0.0988152846
80 0.0493579542
81 0.0492431426
82 0.0490985736
83 0.0489245108
84 0.0487212712
85 0.0484892240
86 0.0482287892
87 0.0479404368
88 0.0476246851
89 0.0472820993
90 0.0167157501
91 0.0166768676
92 0.0166279073
